Map|Map description|mod|numSSG|numNG|numSNG|numGL|numRL|numLG|numShellsSmall|numShellsBig|numNailsSmall|numNailsBig|numCellsSmall|numCellsBig|numRocketsSmall|numRocketsBig|numHealthSmall|numHealthBig|numMegaHealth|numGA|numYA|numRA|numQuads|numRings|numPents|numEnviroSuits|numSpawns|numTeleports|numSecrets|numSecretDoors
slaug| Slaughter house |dm|1|1|1|1|2|1|2|0|0|2|4|0|4|0|0|6|1|1|1|1|1|0|0|0|9|1|0|0
slauk|Slaughter s Kingdom|dm|3|3|1|3|1|1|2|0|0|3|3|0|3|0|0|11|0|1|2|1|1|2|0|0|15|0|0|0
slide03|The Frag Slide   Rocketman|dm|2|2|2|2|2|2|4|0|0|8|0|3|8|0|0|16|0|0|2|2|4|0|1|2|5|0|0|0
slide1|Volcanic Detour|dm|1|0|0|0|1|0|0|0|0|0|0|0|1|0|0|2|0|0|1|0|0|0|0|0|16|2|0|0
slide2|Black Diamond|dm|0|0|0|0|1|0|0|0|0|0|0|0|2|0|0|6|0|0|1|0|0|0|0|0|10|3|0|0
slide3|Scenic Germany|dm|0|0|0|0|1|0|0|0|0|0|0|0|0|0|8|2|0|0|1|0|0|0|0|0|17|9|0|0
slide4|Enter Badlands|dm|1|0|0|0|1|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|6|4|0|0
slide5|TechSlider|dm|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|1|0|0|0|10|2|0|0
slide6|jerhico 1|dm|1|1|1|1|0|0|4|0|0|3|0|0|0|2|5|0|0|0|1|0|0|0|0|0|24|5|0|0
slide7|The Temple of Gaia|dm|1|1|1|1|1|1|3|0|0|3|3|0|3|0|6|0|0|1|1|0|0|0|0|0|20|2|0|0
slide8|The Abandoned Race|dm|1|1|1|2|1|1|1|1|2|2|3|0|3|1|1|5|1|1|1|1|1|1|1|0|8|17|0|0
slide9|UberSlide by Legba|dm|0|0|0|1|1|0|4|0|0|0|0|0|2|0|0|6|0|0|0|0|0|0|0|0|8|11|0|0
slimevat|Slime Vats by Iain W|dm|1|1|1|1|1|0|1|2|1|1|0|0|2|0|0|3|1|1|0|0|0|1|0|0|8|0|0|0
slimy|Qurnel s Slimy Place|dm|0|0|1|1|2|1|1|0|0|4|0|2|2|0|0|8|1|2|1|1|0|0|0|0|6|3|0|0
slip|Slipstream   by inertia|dm|2|0|1|1|2|1|0|0|0|0|3|0|3|0|0|7|1|2|1|1|1|0|0|0|7|4|0|0
sliprc1|Slipsteam   release candidate 1   by inertia|dm|2|0|1|1|2|1|0|0|0|0|3|0|3|0|0|7|1|2|1|1|1|0|0|0|7|4|0|0
slopy|Slopy   by Aardappel|dm|1|0|1|1|2|1|1|0|2|0|0|2|2|1|0|13|0|2|1|1|1|0|0|0|10|2|0|0
slstart|Slide Test Centre|dm|0|0|0|1|1|1|0|0|0|0|0|0|2|0|0|2|0|0|0|0|0|0|0|0|16|6|0|0
sm|Hatful of Hollow    by Blitz|dm|1|0|1|2|2|2|3|1|1|2|3|1|6|0|6|2|1|2|1|1|0|0|0|0|9|4|0|0
sm101_starbuck|Don nhair Kebabular   by Starbuck|dm|2|1|1|1|1|0|7|0|0|6|0|0|2|0|0|8|1|2|1|1|0|0|0|0|8|3|0|0
sm116_adamllis2|Rushed   Crushed  You decide   Made for NQ physics |dm|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|2|0|0|0
sm11_aard|(null)|dm|1|0|1|0|2|1|0|0|0|0|0|0|0|1|0|4|1|0|1|1|1|0|0|0|9|2|0|0
sm11_bear|cows  tigers  lions and a shoe|dm|3|1|2|0|2|2|2|0|0|8|6|0|4|0|0|15|0|2|1|1|1|0|0|0|10|5|0|0
sm11_czg|Magic hate ball |dm|0|0|3|0|1|0|0|0|2|0|0|0|0|2|0|0|1|0|0|1|0|0|0|0|5|4|0|0
sm11_misyu|PIKACHU IS A GAY|dm|1|1|1|0|2|1|3|0|1|5|3|3|3|0|0|7|1|1|1|1|1|1|1|0|8|3|0|0
sm12_aard|(null)|dm|2|0|2|0|2|1|0|0|1|1|0|0|2|0|0|5|1|0|1|1|1|0|0|0|7|3|0|0
sm12_bear|(null)|dm|2|0|1|0|2|1|2|0|0|4|3|0|3|0|0|10|0|2|2|0|0|0|0|0|7|1|0|0
sm12_ray|(null)|dm|3|1|2|0|2|1|0|0|2|5|9|0|16|0|0|10|1|0|1|1|0|1|0|0|13|5|0|0
sm12_scampie|Technically a Simple Death|dm|1|1|1|0|1|1|2|0|0|2|5|0|5|0|0|6|1|0|1|1|0|0|0|0|11|4|0|0
sm13_aard|Carving 0wnz U|dm|1|2|0|0|10|2|0|0|0|0|0|0|3|0|0|6|1|3|0|0|1|0|0|1|17|8|0|0
sm13_amrik|I hate to take a shit for 30min  Sorry   |dm|0|0|2|0|2|1|2|0|0|7|2|0|5|0|0|0|0|1|1|0|1|0|1|0|3|0|0|0
sm13_bear|bricks all over the place|dm|1|0|2|0|2|1|2|0|0|5|4|0|4|0|0|12|0|1|1|1|1|0|0|0|7|1|0|0
sm13_mal|got glint |dm|0|1|1|0|1|1|0|0|0|4|2|0|2|0|0|2|1|0|0|1|0|0|0|0|4|1|0|0
sm142_bam|blatant ripoff speedmap by bambuz|dm|1|0|1|0|2|0|2|0|0|2|0|0|1|0|0|5|0|0|2|0|1|0|0|0|3|0|0|0
sm146_lurker|Ice Age Bachelor Pad|dm|0|1|0|1|0|0|1|0|0|1|0|0|0|0|0|4|0|0|1|0|0|0|0|0|4|0|0|0
sm14_bear|m000000000 base|dm|2|0|2|0|2|1|1|2|2|2|2|1|4|1|0|10|1|2|1|1|0|0|0|0|8|0|0|0
sm14_inane|(null)|dm|4|0|3|1|1|2|6|0|0|7|2|3|6|0|0|7|1|0|2|1|1|0|0|0|5|4|0|0
sm17_ap|Perchance to scream|dm|1|0|1|0|1|1|2|2|2|0|1|3|2|0|2|6|1|0|0|0|0|0|0|0|5|2|0|0
sm17_bear|Farm life  cow forgot it s gender |dm|1|0|1|0|2|1|1|0|0|3|4|0|5|0|0|11|0|2|1|1|1|0|0|0|6|2|0|0
sm17_ray|Central Limit Theorem\|dm|0|0|1|0|2|1|2|0|0|1|4|0|8|0|0|6|1|1|1|0|1|1|0|0|6|4|0|0
sm17_xenon|Carnage machine|dm|0|0|1|0|1|0|0|0|0|5|0|0|2|0|0|4|0|0|2|0|0|0|0|0|4|1|0|0
sm1_bear|(null)|dm|0|0|1|1|1|1|0|0|0|2|2|0|2|0|0|6|0|0|2|1|0|0|0|0|4|0|0|0
sm1_rpg|RPG s 1337 5k1llz|dm|0|0|1|1|2|1|0|0|2|0|0|2|4|0|0|7|2|1|1|1|0|0|0|0|5|1|0|0
sm1_scampie|1hr crate world|dm|1|0|1|1|2|0|6|0|0|4|0|0|16|0|0|0|0|0|1|0|0|0|0|0|13|1|0|0
sm20_frik|(null)|dm|0|0|2|1|1|1|0|0|0|5|2|0|4|0|0|4|0|0|1|1|0|0|0|0|5|2|0|0
sm20_mystery8|M8 Arena TM |dm|4|2|2|0|2|2|0|0|0|18|17|0|17|0|0|8|0|2|2|0|0|0|0|0|6|0|0|0
sm25_banaan|(null)|dm|0|0|1|0|1|0|2|0|0|2|0|0|1|0|0|4|0|0|1|0|1|0|0|0|7|2|0|0
sm25_bear|(null)|dm|1|0|1|1|2|1|1|0|0|3|2|0|2|0|0|11|0|2|1|0|0|0|0|0|8|2|0|0
sm25_grahf|SOme SHIT by Grahf|dm|1|0|1|1|2|1|2|2|1|2|2|0|3|2|0|10|1|0|1|1|0|0|0|0|9|0|0|0
sm25_necros|No Name|dm|2|3|1|0|2|2|14|0|2|9|0|8|8|0|3|22|2|2|2|1|1|2|0|0|10|4|0|0
sm25_riot|The Sewers by Riot|dm|1|0|1|1|1|0|2|0|0|4|0|0|7|0|0|7|1|1|1|0|0|0|0|0|6|0|0|0
sm25_scamp|Delete yourself|dm|0|0|1|1|1|1|0|0|0|0|3|0|8|0|0|0|0|0|0|0|0|0|0|0|12|0|0|0
sm25_speedy|Tiny Kangooroo Dolphin|dm|2|0|2|1|1|1|7|0|11|0|1|3|8|0|4|6|0|2|2|0|0|0|0|0|11|4|0|0
sm25_than|sm25 than  RAAAA  |dm|3|3|2|1|2|1|4|0|2|0|6|0|6|1|4|13|1|2|1|1|1|0|0|0|8|1|0|0
sm25_werd|Medievil Delight\   Created by E werd on Day3 during Speed Mapping\   ewerd zbzoom net|dm|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|1|0|7|0|0|0
sm2v2a|(null)|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|16|0|0|0
sm2_aard|(null)|dm|0|0|0|0|2|1|0|0|0|0|0|0|0|0|0|4|1|0|1|1|1|1|1|0|4|1|0|0
sm2_bear|(null)|dm|1|0|1|2|1|1|0|0|0|3|0|0|2|0|0|6|0|2|1|0|1|0|0|0|4|0|0|0
sm2_blade|(null)|dm|2|1|1|1|2|1|0|0|0|0|0|0|4|0|0|0|0|0|0|0|1|0|0|0|6|0|0|0
sm2_daz|Bundle 2   Hope for the worst|dm|1|0|1|1|1|0|1|0|2|0|0|0|2|0|0|3|0|0|0|1|0|1|0|0|4|0|0|0
sm2_goetz|(null)|dm|0|0|0|2|4|2|0|0|0|0|1|0|1|0|0|0|7|0|0|2|3|0|1|0|8|0|0|0
sm2_inane|(null)|dm|1|1|0|1|0|0|1|0|0|2|0|0|3|0|0|4|0|1|0|0|0|0|0|0|3|0|0|0
sm2_rpg|Hypocrite Nation|dm|0|0|2|1|1|1|0|0|4|0|0|3|3|0|0|5|1|1|1|0|0|0|0|0|4|0|0|0
sm2_speed|(null)|dm|1|0|1|1|2|1|1|0|5|0|5|0|5|0|1|5|1|0|2|0|0|0|0|0|8|0|0|0
sm2_vigil|Vig s Mappage|dm|0|0|0|1|1|1|0|0|0|0|2|1|3|1|2|1|1|1|1|0|0|0|0|0|4|2|0|0
sm30_ray|Final Ascension\|dm|2|0|1|0|2|2|1|0|2|1|2|1|3|2|1|5|1|1|0|2|1|0|0|0|8|1|0|0
sm30_sb1|Superunknown   by StarBUCK|dm|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|7|0|0|1|0|0|0|0|0|5|0|0|0
sm30_sb2|Fell on Black Days   by Starbuck|dm|0|0|1|0|2|1|3|0|0|2|3|0|2|0|0|3|0|0|0|0|0|0|0|0|1|0|0|0
sm30_scampie|Gonads and Strife |dm|1|0|2|0|1|0|0|0|0|8|0|0|25|0|0|16|0|0|1|0|1|0|0|0|18|0|0|0
sm30_speedy|tower dub|dm|0|0|2|0|4|0|0|0|8|0|0|0|0|0|0|9|0|2|3|0|0|0|0|0|9|4|0|0
sm30_than|sm30 than   name in the snow|dm|2|1|1|1|1|1|6|0|0|4|4|0|6|0|6|7|1|1|1|0|1|0|0|0|7|2|0|0
sm33_ap|Slinky ferrum|dm|0|0|1|0|1|0|0|0|0|2|0|0|1|1|2|0|1|0|0|1|0|0|0|0|4|0|0|0
sm33_sb|Blackhole Sun   by Starbuck|dm|0|0|1|0|2|0|0|0|0|5|0|0|4|0|0|4|1|1|0|0|0|0|0|0|9|2|0|0
sm33_than|sm33 than   not based on real life|dm|2|1|1|1|1|1|8|0|0|6|4|0|7|0|4|5|1|2|1|1|0|0|0|0|6|1|0|0
sm35_ap|(null)|dm|0|0|1|0|1|0|0|0|2|0|0|0|0|2|0|0|1|0|1|0|0|0|0|0|5|1|0|0
sm35_bear|coin coin does egypt|dm|1|0|1|1|1|1|1|0|0|1|1|0|1|0|0|6|0|1|1|1|1|0|0|0|8|0|0|0
sb666|Satans Backyard|dm|2|1|1|1|1|1|5|1|1|2|2|1|2|2|1|5|1|0|1|0|1|0|0|0|4|3|0|1
scampdm1|im in hell|dm|0|2|2|1|2|1|0|0|0|10|4|1|6|1|3|6|1|0|1|1|0|0|0|0|12|3|0|0
scampdm2|crush 2  quake1 version|dm|1|2|1|1|1|1|4|2|2|5|3|1|5|1|4|10|0|1|2|0|0|0|0|0|11|2|0|0
scampdm5|Self Righteous Suicide|dm|1|0|1|1|1|1|3|1|1|2|3|1|2|2|3|1|1|1|0|1|0|0|0|0|8|3|0|0
scarpa1|(null)|dm|2|2|1|0|2|0|0|0|0|1|0|0|1|0|0|5|0|0|1|0|1|0|0|0|5|3|0|0
scarpa2|(null)|dm|1|2|0|3|2|0|1|0|0|1|0|0|6|0|0|4|0|0|0|1|0|0|0|0|3|5|0|0
scastle|(null)|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|8|2|0|2
scatter|scatter|dm|2|2|1|1|1|1|1|1|4|0|0|7|0|7|7|4|1|2|1|1|1|1|0|0|7|3|2|0
schduel|Schloss Duel\by Zaka\|dm|6|0|6|1|2|1|0|0|5|0|2|2|0|3|2|6|1|1|1|1|1|1|0|0|6|5|0|0
schizo|Schizophrenia   by tiddles|dm|1|1|1|1|2|1|1|0|0|2|2|2|2|0|0|5|1|2|1|1|1|0|0|0|5|0|0|0
schlosb1|Schloss Adler  a fucking test version 1 \Paradoksb please dont rename\\by Zaka\|dm|2|0|1|1|2|0|4|1|2|6|0|0|2|2|6|8|2|0|2|1|1|1|1|0|8|2|0|0
schloss|Schloss Adler \\by Zaka\|dm|2|0|1|1|2|0|4|1|2|6|0|0|2|2|6|8|2|0|2|1|1|1|1|0|8|2|0|0
school|Welcome to St Mary s School   Map By Pgatcomb aol com|dm|1|0|1|0|1|0|16|4|0|1|0|0|1|0|1|13|1|0|1|0|0|0|0|0|15|0|1|1
scico1|chad s deathmatch map|dm|1|2|1|1|1|0|5|0|0|4|0|0|4|0|0|1|1|1|0|1|1|0|1|0|3|0|0|0
scopoid1|Sc pTech    By   Sc P iD  http   surf to steve r14|dm|3|1|3|3|2|1|5|2|1|6|4|3|11|4|10|13|2|3|1|1|1|1|1|0|12|6|0|1
scourge|Steel Scourge|dm|1|1|1|2|3|2|2|0|2|1|3|2|3|3|4|11|1|2|2|1|1|0|0|0|8|5|0|0
sdd99|Santa s Dark Delight  99|dm|1|1|2|1|1|1|4|0|1|9|3|0|5|0|3|6|1|1|1|1|1|1|1|0|6|2|0|0
sddm2|SDDM 2   The Cypher|dm|2|1|1|1|0|1|6|0|0|6|0|4|5|0|0|9|2|1|0|0|0|1|0|0|6|2|0|0
sdeath|(null)|dm|1|1|1|1|1|1|3|0|0|5|5|0|2|0|0|11|1|0|1|0|0|0|0|0|6|2|0|0
sdm1|The Basement   Stiletto|dm|1|1|1|1|2|0|1|3|1|5|0|0|1|2|6|8|1|1|1|1|1|1|0|0|16|3|0|0
sdm2|Avenged    by Stiletto\stiletto psu edu\SDM2 BSP 353424 bytes|dm|1|1|0|0|1|0|3|0|0|3|0|0|2|0|0|7|1|0|1|0|0|0|0|0|9|4|0|0
sdtest1|(null)|dm|2|0|2|1|1|0|0|5|4|0|0|0|3|0|0|6|1|1|1|0|1|0|0|0|9|1|0|0
se2|Welcome to Scorched Earth 2\\Running ThunderVote\For info and maps  http   nztf y2 org\|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0
sect|SecT DM Level by Hardy|dm|2|2|1|1|2|1|5|0|0|4|3|1|7|1|0|9|2|2|1|1|1|0|1|0|7|3|0|0
sect_rm|SecT DM RemaiC by  sect hardy|dm|3|2|2|3|2|2|5|1|4|5|0|4|6|3|0|8|2|1|2|1|1|0|1|0|8|8|0|0
semperq1|The Battlement      Renegade|dm|1|1|1|1|1|0|8|0|0|12|0|0|8|0|0|10|1|1|1|1|0|0|0|0|7|0|0|0
septic|(null)|dm|1|1|1|3|1|1|2|0|0|3|1|0|3|0|0|7|0|1|1|1|1|1|1|0|5|1|0|0
sever|Welcome to Quake O Munda|dm|2|1|2|1|2|1|5|2|2|2|4|1|3|3|0|5|2|2|1|0|1|1|1|0|3|0|0|0
sever2|Welcome to Quake O Munda|dm|2|2|2|1|2|1|5|2|2|2|4|1|3|3|0|6|1|2|1|1|2|2|1|0|5|0|0|0
sewers|(null)|dm|2|1|1|1|1|1|6|0|0|4|2|0|2|0|0|10|0|2|1|0|0|0|0|0|16|2|0|0
sgazebo|Satan s Gazebo|dm|2|0|1|1|2|2|1|0|2|0|0|1|1|2|0|8|1|0|0|2|1|1|0|0|7|5|0|0
sgc7|Notlob s PlayHouse|dm|2|2|2|1|1|1|4|2|1|10|5|2|6|0|0|10|1|1|1|1|1|1|1|0|9|7|0|2
sgoddm1|Outpost by SpaceGod|dm|2|1|1|1|2|0|0|0|0|3|1|0|3|1|0|2|1|0|2|1|0|0|0|0|8|0|0|0
sgq1dm1|Checkerboard|dm|2|1|0|1|1|0|4|0|0|2|0|0|2|0|0|4|0|1|0|1|1|0|0|0|4|0|0|0
sh|The Secret Hideout   by NeoRider|dm|2|1|1|1|2|1|0|0|3|0|4|0|7|0|8|6|1|2|1|1|1|1|0|0|6|4|0|0
shader1| Silence supports the paranoia |dm|0|0|1|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|3|1|0|0
shadhall|Shadow Halls|dm|1|1|1|1|1|1|0|2|6|3|4|4|2|6|0|12|1|0|0|1|0|1|0|0|5|3|0|0
shadows|return of the shadows\by hylke beck aka gibbie\bech geo vu nl\april 20 2004|dm|1|0|1|1|2|1|3|0|0|4|4|0|3|0|0|9|1|2|1|1|1|0|0|0|8|4|0|0
shadowsb7|return of the shadows BETA 7\by hylke beck aka gibbie\bech geo vu nl|dm|1|0|1|1|2|1|3|0|0|4|4|0|3|0|0|9|1|2|1|1|0|0|0|0|8|4|0|0
shady|Shady\by Hylke Beck aka gibbie\bech geo vu nl\January 31 2007|dm|0|0|1|1|2|1|1|0|0|2|2|0|2|0|2|3|1|1|1|1|0|0|0|0|10|3|0|0
shaft|Discharge Level by Hardy|dm|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|8|0|0|0
shake| The Shake |dm|1|1|1|1|2|1|3|0|0|3|4|0|4|0|0|9|1|1|1|1|1|0|0|0|12|2|0|0
shake2|SHAKE2 |dm|3|2|1|1|1|0|0|3|0|4|0|0|0|2|0|0|0|0|0|0|0|0|0|0|8|0|0|0
shandral|Made by Shandra  enjoy |dm|2|2|1|1|2|1|4|1|3|2|2|5|4|3|2|5|1|1|1|1|1|0|0|0|13|2|0|0
shelter|The Shelter|dm|1|1|1|1|2|1|2|0|0|2|2|0|1|0|3|4|1|1|2|1|0|0|0|0|5|0|0|0
shim6|Shim6 by Hor5e|dm|0|0|0|1|1|0|2|0|0|0|0|0|8|0|0|9|0|0|2|1|1|4|2|0|15|0|0|0
shine| the shine by     |dm|1|0|0|1|2|1|2|0|0|0|1|1|1|3|2|5|1|0|2|0|1|0|0|0|6|2|0|0
shining|Entering THREDLEVEL|dm|2|2|1|1|1|0|18|0|0|18|0|0|8|0|0|8|0|0|0|1|1|1|0|0|7|4|0|0
shndrmsm|Shandra T Online de    Enjoy    |dm|5|4|3|1|4|2|7|2|2|7|9|3|11|1|4|10|1|3|1|1|1|1|0|0|17|0|0|0
shocker|(null)|dm|1|1|1|1|1|1|1|0|0|3|1|0|3|0|0|3|0|0|0|0|0|0|0|0|8|1|0|0
shouse|The Summerhouse v1 0|dm|1|0|1|2|1|1|4|0|0|3|3|0|5|0|0|10|1|0|1|1|1|1|1|0|14|7|0|0
shrimp|Welcome to the Shrimp Arena by    eno   |dm|2|1|1|1|2|1|1|2|4|0|2|1|2|2|6|5|1|0|1|1|0|0|0|0|6|1|0|0
shrine|SHRINE\pro q3tourney4 knockoff\by  phil and distrans|dm|1|0|1|0|1|1|0|1|1|0|0|1|0|1|1|0|0|0|2|0|0|0|0|0|6|1|0|0
shrine20081129|(null)|dm|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|1|0|0
shrine20081130|shrine\ pro q3tourney4 knockoff by  phil \http   quakephil com|dm|1|0|1|0|1|1|2|1|2|0|4|0|0|1|1|6|1|0|2|0|0|0|0|0|6|1|0|0
shrine20091006|SHRINE\pro q3tourney4 knockoff\by  phil and distrans|dm|1|0|1|0|1|1|0|1|1|0|0|1|0|1|1|0|0|0|2|0|0|0|0|0|6|1|0|0
shrineb2|shrine\ pro q3tourney4 knockoff by  phil \http   quakephil com|dm|1|0|1|0|1|1|2|1|2|0|4|0|0|1|1|5|1|0|2|0|0|0|0|0|6|1|0|0
shrine_noisy|shrine\ pro q3tourney4 knockoff\by  phil and distrans |dm|1|0|1|0|1|1|2|1|2|0|4|0|0|1|1|6|1|0|2|0|0|0|0|0|6|1|0|0
shroud| S      of the F      \ by          |dm|1|0|1|1|2|1|2|0|0|2|2|3|2|4|0|9|1|1|1|1|1|0|0|0|7|4|0|0
shroud2|Shroud       Anxiety|dm|1|0|1|1|2|1|2|0|0|2|2|4|2|4|0|9|1|1|1|1|0|1|0|0|7|4|0|0
shun|The Temple of Shun|dm|1|1|1|1|1|1|10|0|4|5|4|0|3|4|0|15|1|1|1|1|1|1|0|0|16|7|0|0
sidew1a|sidew   sidewinder   rocketman|dm|2|0|0|2|2|1|3|0|0|0|5|0|15|0|0|7|1|0|1|1|1|1|0|0|6|3|0|1
siege|Under Siege   By Biggus|dm|1|0|1|1|2|1|2|2|1|4|0|2|6|2|0|12|1|0|1|1|1|1|1|0|8|4|0|2
sika|Sika|dm|0|0|1|1|2|0|2|0|0|2|0|0|2|0|0|8|0|0|3|0|0|1|0|0|6|2|0|1
silence|   Midnight Silence    by J e Hunter|dm|1|0|1|1|2|1|0|0|0|2|0|3|3|2|4|7|1|1|1|1|0|0|0|0|6|3|0|0
silo|Silo of Hell|dm|1|1|1|1|1|1|0|3|3|0|4|0|4|5|0|4|0|0|0|1|1|0|1|0|6|0|0|0
simodm1|Major Malfunction|dm|0|1|1|1|2|1|0|0|0|2|2|1|1|1|2|1|1|1|1|1|0|0|0|0|4|0|0|0
simple|Simple|dm|1|1|1|1|1|0|8|0|0|12|0|0|2|0|0|4|0|0|0|0|2|2|0|0|16|4|0|0
singe|         |dm|1|1|1|1|1|1|0|0|2|0|0|2|2|1|0|8|0|1|1|1|1|1|1|0|7|4|0|0
sirvoteq|                       \by  Q    l y o e    |dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|16|0|0|0
skein|Libre Service Quake   |dm|1|1|1|2|1|1|2|6|4|0|3|1|4|2|0|11|1|0|1|1|1|0|1|0|7|3|0|4
rm_pp_b1|PainPit   beta 1   rocketman|dm|1|0|1|1|1|1|1|0|0|1|3|0|7|0|0|5|1|0|1|1|1|0|0|0|7|2|0|0
rm_pp_b3|PainPit 1   beta 3   rocketman\www planetquake com rocketland|dm|1|0|1|1|2|1|2|0|0|2|3|0|11|0|1|6|1|0|1|1|1|0|0|0|9|2|0|0
rm_pwd99|rm pwd99 \Pinewood Derby   Chris Kendall   rocketman\http   come to rocketland |dm|1|0|2|1|3|1|1|0|0|2|2|0|3|0|0|2|0|0|2|0|0|0|0|0|3|0|0|0
rm_ra6b|rm ra6   Arena Six\rocketman|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|5|0|0|0
rm_ra7a|rm ra7   Arena 7 \The Keep\rocketman|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|4|0|0|0
rm_ra8e|rm ra8a   Sea Rescue Arena\rocketman|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|4|3|0|0|0
rm_sn00|Snipe 1\ Rocketman\http   come to rocketland|dm|3|1|2|1|1|1|3|0|0|12|4|3|10|0|0|10|2|0|3|2|2|1|1|0|9|2|0|0
rm_ti|TI   Thermal Incident   Rocketman|dm|1|0|1|1|3|1|3|0|0|4|2|0|8|0|0|6|1|0|1|1|1|1|1|0|8|5|0|0
roadkil1|roadkill1 by byte me|dm|0|0|0|0|1|0|0|0|0|0|0|0|5|0|0|3|1|0|0|0|0|0|0|0|6|0|0|0
roadrun|RoadRunner|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|8|0|0|0
rockcrss|Rocket Cross|dm|1|0|1|1|2|1|0|2|6|0|4|0|11|0|0|6|2|0|1|1|1|0|1|0|8|4|0|0
rocket|QuakeDM Version 1 10|dm|1|0|1|1|4|1|0|2|2|0|0|2|0|18|0|16|0|0|2|2|0|0|0|0|11|0|0|0
rocketz| wax  levelname|dm|0|0|0|10|16|6|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|2|0|0|16|0|0|0
rod|The room of death|dm|2|0|2|2|2|1|0|0|0|4|2|0|0|0|2|4|0|0|2|0|0|0|0|1|5|0|0|0
rompers|Rompers|dm|9|7|10|1|1|1|10|0|0|12|1|0|4|0|0|26|4|2|3|2|0|0|0|3|15|11|0|0
ronzo2|(null)|dm|5|0|1|1|1|0|0|3|5|0|0|0|0|6|0|12|1|3|0|0|1|0|0|0|4|4|0|0
ronzo3|comments to  ronzonie tiac net|dm|8|0|1|2|2|1|0|0|6|0|0|0|0|3|0|6|1|0|0|0|0|0|0|2|2|3|0|0
ronzo5|You Have Opened A Secret Area|dm|1|1|1|1|1|0|0|3|6|0|0|3|0|3|0|6|1|1|0|0|0|0|0|0|5|0|2|3
root|Root|dm|5|2|2|1|3|2|4|0|0|2|6|0|7|0|0|4|2|2|1|1|1|0|0|0|11|1|0|0
roots04|rocketman s rootcellar|dm|1|1|1|2|3|3|2|0|0|2|3|3|12|0|0|9|1|1|2|1|1|1|0|0|9|2|0|0
rott|ROTTArena by SSJ4 Death|dm|1|1|1|1|1|1|2|0|0|2|2|0|2|0|0|0|0|2|0|0|0|0|0|0|8|0|0|0
rotten3|The Rotten Place|dm|1|1|1|1|2|1|1|0|3|2|0|4|0|8|0|8|1|2|1|1|1|1|0|0|13|11|0|0
rpdm10|Moon Stone   By Rotpig|dm|1|0|1|1|2|1|2|0|3|0|0|3|2|1|3|6|1|1|1|1|1|1|1|0|7|4|1|0
rpdm4|The Unholy Outpost|dm|4|1|2|1|2|1|1|0|3|1|0|2|1|0|0|14|1|1|2|1|1|0|0|0|16|0|0|0
rpdm7|Halls Of Darkness|dm|1|1|1|1|1|1|2|0|3|0|0|3|8|0|3|7|3|1|1|2|2|2|2|0|14|2|6|0
rpdm8|The Grim Citadel|dm|1|0|1|1|1|0|0|1|4|0|0|0|5|0|3|4|1|0|1|1|1|1|0|0|8|4|1|0
rpdm9|The Lost Junket|dm|1|1|1|1|1|0|4|0|2|0|0|0|1|1|6|2|1|0|1|0|0|0|0|0|6|0|0|0
rpgdm1| me Votes Vondur for World Domination|dm|1|0|0|1|2|1|2|0|0|0|5|0|4|0|2|8|1|1|1|1|0|0|0|0|5|1|0|0
rprlair|The Reapers  Lair|dm|2|1|1|1|1|1|4|0|0|4|3|0|8|0|0|4|0|0|0|0|1|1|0|0|6|2|0|0
rqmbase|(null)|dm|1|0|1|1|2|1|1|0|2|1|2|0|0|3|0|5|0|1|1|1|0|0|0|0|6|4|0|1
rs|Rocket School|dm|0|0|0|0|14|0|0|0|0|0|0|0|0|46|0|14|0|0|13|0|1|0|0|0|10|31|0|0
rssk8c|  Skater s Paradise  \By   RS       Digital Underdogs\http   www fatorcaos com br dog|dm|1|1|1|1|2|1|2|0|0|4|4|0|3|1|0|6|1|1|1|1|1|0|1|0|4|3|0|1
rstart|Introduction|dm|2|1|1|2|1|1|3|0|0|3|2|0|2|0|0|15|1|0|1|1|1|1|0|0|9|7|0|0
